health_plan_id,month_date,total_eligible_members,avg_member_age,medicare_aged_members,utilizing_members,total_claims,total_unique_drugs,total_days_supply,total_quantity,total_drug_spend,plan_paid_amount,patient_paid_amount,utilization_rate,pmpm_total_spend,new_members,termed_members,male_members,female_members,pediatric_members,adult_members,unique_zip_codes,total_approved_ingredient_cost,total_calculated_ingredient_cost,total_payable_ingredient_cost,total_submitted_ingredient_cost,total_awp_cost,total_submitted_fee,total_acquisition_cost,total_approved_fee,total_calculated_fee,total_pmpm_all_months,rolling_3month_spend,rolling_3month_pmpm,prior_year_spend,prior_year_utilizing_members,mom_spend_change,mom_membership_change_pct
320_3200253_1644006519,2023-08-01,1,61,0,1,3,3,51,51,28.5,18.38,10.12,1,28.5,0,0,1,0,0,1,1,25.25,25.25,25.25,106.17,106.19,8.82,12.03,3.25,3.25,72.98,147.91,147.91,0,0,28.5,0
320_3200253_1644006519,2023-09-01,1,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,72.98,9.5,9.5,0,0,-28.5,0
320_3200253_1644008477,2024-02-01,1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200253_1644008477,2024-03-01,1,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006520,2023-01-01,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,11.24,0,0,0,0,0,0
320_3200254_1644006520,2023-02-01,2,32,0,1,2,2,97,194,26.24,0,26.24,0.5,13.12,0,0,0,2,0,2,2,24.89,24.89,24.89,988.51,988.51,4,32.23,1.35,1.35,11.24,13.12,6.56,0,0,26.24,0
320_3200254_1644006520,2023-03-01,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,11.24,8.75,4.37,0,0,-26.24,0
320_3200254_1644006520,2023-04-01,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,11.24,8.75,4.37,0,0,0,0
320_3200254_1644006520,2023-05-01,2,33,0,1,6,6,166,397,142.87,41.77,101.1,0.5,71.44,0,0,0,2,0,2,2,136.12,136.12,136.12,1947.91,1947.91,12,122.38,6.75,6.75,11.24,47.62,23.81,0,0,142.87,0
320_3200254_1644006520,2023-06-01,2,33,0,1,1,1,20,40,4.73,0,4.73,0.5,2.37,0,0,0,2,0,2,2,3.38,3.38,3.38,166.06,166.06,2,2,1.35,1.35,11.24,49.2,24.6,0,0,-138.14,0
320_3200254_1644006520,2023-07-01,2,33,0,1,2,2,27,70,21.11,0,21.11,0.5,10.56,0,0,0,2,0,2,2,18.41,18.41,18.41,834.56,834.56,4,9.52,2.7,2.7,11.24,56.24,28.12,0,0,16.38,0
320_3200254_1644006520,2023-08-01,2,33,0,2,3,3,117,241,27.7,0,27.7,1,13.85,0,0,0,2,0,2,2,25.35,25.35,25.35,932.14,930.54,13.99,20.1,2.35,2.35,11.24,17.85,8.93,0,0,6.59,0
320_3200254_1644006520,2023-09-01,2,33,0,1,1,1,90,180,14.39,0,14.39,0.5,7.2,0,0,0,2,0,2,2,14.39,14.39,14.39,747.27,747.27,2,9,0,0,11.24,21.07,10.54,0,0,-13.31,0
320_3200254_1644006520,2023-10-01,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,11.24,14.03,7.02,0,0,-14.39,0
320_3200254_1644006520,2023-11-01,2,33,0,1,2,2,99,380,55.14,0,55.14,0.5,27.57,0,0,0,2,0,2,2,53.79,53.79,53.79,894.34,894.34,4,45.55,1.35,1.35,11.24,23.18,11.59,0,0,55.14,0
320_3200254_1644006520,2023-12-01,2,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,11.24,18.38,9.19,0,0,-55.14,0
320_3200254_1644006520,2024-01-01,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.24,18.38,9.19,0,0,0,-50
320_3200254_1644006521,2023-01-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-02-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-03-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-04-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-05-01,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-06-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-07-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-08-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-09-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200254_1644006521,2023-10-01,1,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200255_1644008489,2024-03-01,1,61,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200257_1644006532,2023-01-01,3,47,0,2,6,6,168,221,39.9,39.9,0,0.67,13.3,0,0,2,1,0,3,1,34.9,34.9,34.9,609.02,507.53,60,62.68,5,5,6.65,39.9,13.3,0,0,0,0
320_3200257_1644006532,2023-02-01,3,47,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,3,1,0,0,0,0,0,0,0,0,0,6.65,19.95,6.65,0,0,-39.9,0
320_3200258_1644006534,2023-01-01,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200258_1644006534,2023-02-01,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200258_1644006535,2023-03-01,1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,35.09,0,0,0,0,0,0
320_3200258_1644006535,2023-04-01,1,55,0,1,4,4,192,178,181.05,177.14,3.91,1,181.05,0,0,1,0,0,1,1,178.55,178.55,178.55,671.54,671.54,-473.44,291.29,2.5,2.5,35.09,90.53,90.53,0,0,181.05,0
320_3200258_1644006535,2023-05-01,1,55,0,1,1,1,21,210,64.61,64.61,0,1,64.61,0,0,1,0,0,1,1,63.36,63.36,63.36,88.56,88.56,14.08,63.75,1.25,1.25,35.09,81.89,81.89,0,0,-116.44,0
320_3200258_1644006535,2023-06-01,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,35.09,81.89,81.89,0,0,-64.61,0
320_3200258_1644006535,2023-07-01,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,35.09,21.54,21.54,0,0,0,0
320_3200258_1644006535,2023-08-01,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,35.09,0,0,0,0,0,0
320_3200258_1644006535,2023-09-01,1,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,35.09,0,0,0,0,0,0
320_3200259_1644006543,2023-01-01,2,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,25.06,0,0,0,0,0,0
320_3200259_1644006543,2023-02-01,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,25.06,0,0,0,0,0,-50
320_3200259_1644006543,2023-03-01,1,25,0,1,1,1,90,90,2.58,0,2.58,1,2.58,0,0,0,1,0,1,1,2.58,2.58,2.58,204.62,204.62,9.5,5.53,0,0,25.06,0.86,0.86,0,0,2.58,0
320_3200259_1644006543,2023-04-01,1,25,0,1,2,2,44,44,182.61,4.1,178.51,1,182.61,0,0,0,1,0,1,1,180.61,180.61,180.61,405.5,405.5,19,187.43,2,2,25.06,61.73,61.73,0,0,180.03,0
320_3200259_1644006543,2023-05-01,1,25,0,1,2,2,60,90,6.3,0,6.3,1,6.3,0,0,0,1,0,1,1,4.3,4.3,4.3,233.74,233.74,19,8.65,2,2,25.06,63.83,63.83,0,0,-176.31,0
320_3200259_1644006543,2023-06-01,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,25.06,62.97,62.97,0,0,-6.3,0
320_3200259_1644006543,2023-07-01,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,25.06,2.1,2.1,0,0,0,0
320_3200259_1644006543,2023-08-01,1,26,0,1,3,3,150,180,8.96,0,8.96,1,8.96,0,1,0,1,0,1,1,6.96,6.96,6.96,438.36,438.36,28.5,14.18,2,2,25.06,2.99,2.99,0,0,8.96,0
320_3200260_1644006574,2023-01-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-02-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-03-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-04-01,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
320_3200260_1644006574,2023-05-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50
320_3200260_1644006574,2023-06-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-07-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-08-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-09-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-10-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-11-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200260_1644006574,2023-12-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200261_1644006537,2023-01-01,3,43,0,1,1,1,30,60,2.13,2.13,0,0.33,0.71,0,0,1,2,0,3,2,1.13,1.13,1.13,40.82,32.66,20,1.25,1,1,0.27,2.13,0.71,0,0,0,0
320_3200261_1644006537,2023-02-01,3,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,2,0,0,0,0,0,0,0,0,0,0.27,1.07,0.36,0,0,-2.13,0
320_3200261_1644006537,2023-03-01,2,48,0,1,1,1,2,5,1.36,0,1.36,0.5,0.68,0,1,1,1,0,2,1,0.46,0.46,0.46,3.75,3.75,7,0.15,0.9,0.9,0.27,1.16,0.46,0,0,1.36,-33.3
320_3200261_1644006537,2023-04-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0.45,0.23,0,0,-1.36,-50
320_3200261_1644006537,2023-05-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0.45,0.23,0,0,0,0
320_3200261_1644006537,2023-06-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0
320_3200261_1644006537,2023-07-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0
320_3200261_1644006537,2023-08-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0
320_3200261_1644006537,2023-09-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0
320_3200261_1644006537,2023-10-01,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0
320_3200261_1644006537,2023-11-01,2,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,100
320_3200261_1644006537,2023-12-01,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0
320_3200261_1644006537,2024-01-01,2,51,0,1,1,1,30,30,2.17,0,2.17,0.5,1.09,0,0,0,2,0,2,1,1.17,1.17,1.17,25.13,25.13,10,2.48,1,1,0.27,0.72,0.36,2.13,1,2.17,0
320_3200261_1644006537,2024-02-01,2,52,0,1,1,1,10,20,2.55,0,2.55,0.5,1.28,0,2,0,2,0,2,1,1.55,1.55,1.55,7.62,7.62,10,1.66,1,1,0.27,1.57,0.79,0,0,0.38,0
320_3200261_1644007945,2023-03-01,7,44,0,1,1,1,90,90,9.24,0,9.24,0.14,1.32,7,2,1,6,0,7,3,9.24,9.24,9.24,536.99,429.6,20,15,0,0,1.82,9.24,1.32,0,0,0,0
320_3200261_1644007945,2023-04-01,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,3,0,0,0,0,0,0,0,0,0,1.82,4.62,0.66,0,0,-9.24,-28.6
320_3200261_1644007945,2023-05-01,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,3,0,0,0,0,0,0,0,0,0,1.82,3.08,0.44,0,0,0,0
320_3200261_1644007945,2023-06-01,5,44,0,3,4,4,315,255,34.99,14.36,20.63,0.6,7,0,1,1,4,0,5,3,31.29,31.29,31.29,872.17,764.78,-112.11,52.34,3.7,3.7,1.82,11.66,2.33,0,0,34.99,0
320_3200261_1644007945,2023-07-01,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,0,0,1.82,11.66,2.33,0,0,-34.99,-20
320_3200261_1644007945,2023-08-01,5,41,0,1,1,1,30,45,3.83,3.83,0,0.2,0.77,1,1,0,5,0,5,3,2.83,2.83,2.83,125.46,125.46,-63.77,5.69,1,1,1.82,12.94,2.59,0,0,3.83,25
320_3200261_1644007945,2023-09-01,4,39,0,1,2,2,92,102,11.64,0,11.64,0.25,2.91,0,0,0,4,0,4,2,10.64,10.64,10.64,545.29,437.9,41.39,17.4,1,1,1.82,5.16,1.23,0,0,7.81,-20
320_3200261_1644007945,2023-10-01,4,39,0,1,1,1,5,5,9.71,0,9.71,0.25,2.43,0,0,0,4,0,4,2,8.71,8.71,8.71,87.08,69.67,20,14,1,1,1.82,8.39,2.04,0,0,-1.93,0
320_3200261_1644007945,2023-11-01,4,39,0,1,2,2,60,60,7.74,0,7.74,0.25,1.94,0,0,0,4,0,4,2,5.74,5.74,5.74,230.99,184.79,40,10.56,2,2,1.82,9.7,2.43,0,0,-1.97,0
320_3200261_1644007945,2023-12-01,4,39,0,1,3,3,184,198,21.63,0,21.63,0.25,5.41,0,1,0,4,0,4,2,17.93,17.93,17.93,526.93,526.93,-219.26,31.4,3.7,3.7,1.82,13.03,3.26,0,0,13.89,0
320_3200261_1644007945,2024-01-01,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,1.82,9.79,2.45,0,0,-21.63,-25
320_3200261_1644007945,2024-02-01,3,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,2,0,0,0,0,0,0,0,0,0,1.82,7.21,1.8,0,0,0,0
320_3200265_1644006547,2023-01-01,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,1,0,0,0,0,0,0,0,0,0,5.69,0,0,0,0,0,0
320_3200265_1644006547,2023-02-01,5,37,0,2,2,2,174,174,56.83,46.89,9.94,0.4,11.37,0,5,3,2,0,5,1,54.58,54.58,54.58,156.62,169.09,12,43.52,2.25,2.25,5.69,28.42,5.69,0,0,56.83,0
320_3200266_1644006553,2023-01-01,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,3,0,0,0,0,0,0,0,0,0,8.61,0,0,0,0,0,0
320_3200266_1644006553,2023-02-01,6,33,0,1,1,1,30,60,59.81,0,59.81,0.17,9.97,0,0,6,0,1,5,3,58.91,58.91,58.91,102.84,102.84,7,22.37,0.9,0.9,8.61,29.91,4.99,0,0,59.81,0
320_3200266_1644006553,2023-03-01,6,33,0,2,3,3,49,183,95.21,0,95.21,0.33,15.87,0,6,6,0,1,5,3,92.51,92.51,92.51,215.72,215.72,21,44.7,2.7,2.7,8.61,51.67,8.61,0,0,35.4,0
320_3200266_1644006554,2023-01-01,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200266_1644006554,2023-02-01,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200266_1644006554,2023-03-01,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320_3200268_1644006562,2023-01-01,7,42,0,1,2,2,115,115,15.6,10.6,5,0.14,2.23,0,0,3,4,0,7,3,13.25,13.25,13.25,561.11,561.11,-349.43,40.5,2.35,2.35,3.82,15.6,2.23,0,0,0,0
320_3200268_1644006562,2023-02-01,7,42,0,3,4,4,220,690,50.19,31.63,18.56,0.43,7.17,0,1,3,4,0,7,3,46.84,46.84,46.84,2377.53,2377.53,-280.4,191.63,3.35,3.35,3.82,32.9,4.7,0,0,34.59,0
320_3200268_1644006562,2023-03-01,7,44,0,2,3,3,105,192,85.48,65.88,19.6,0.29,12.21,1,0,3,4,0,7,4,83.48,83.48,83.48,1283.26,1283.26,22.09,173.26,2,2,3.82,50.42,7.2,0,0,35.29,0
320_3200268_1644006562,2023-04-01,7,44,0,2,3,3,210,660,51.23,39.09,12.14,0.29,7.32,0,1,3,4,0,7,4,48.88,48.88,48.88,2397.21,2397.21,-317.77,230.55,2.35,2.35,3.82,62.3,8.9,0,0,-34.25,0
320_3200268_1644006562,2023-05-01,6,45,0,1,1,1,90,90,3.28,0,3.28,0.17,0.55,0,1,3,3,0,6,3,1.93,1.93,1.93,416.24,416.24,-312.25,5.22,1.35,1.35,3.82,46.66,6.69,0,0,-47.95,-14.3
320_3200268_1644006562,2023-06-01,5,46,0,1,1,1,3,3,5.8,0.8,5,0.2,1.16,0,0,3,2,0,5,3,4.8,4.8,4.8,18.11,18.11,0.58,8.8,1,1,3.82,20.1,3.01,0,0,2.52,-16.7
320_3200268_1644006562,2023-07-01,5,46,0,2,3,3,93,101,13.88,8.37,5.51,0.4,2.78,0,0,3,2,0,5,3,9.83,9.83,9.83,464.88,464.88,-333.77,51.58,4.05,4.05,3.82,7.65,1.5,0,0,8.08,0
320_3200268_1644006562,2023-08-01,5,46,0,1,1,1,90,90,3.28,0,3.28,0.2,0.66,0,1,3,2,0,5,3,1.93,1.93,1.93,416.24,416.24,-312.25,5.22,1.35,1.35,3.82,7.65,1.53,0,0,-10.6,0
320_3200268_1644006562,2023-09-01,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,0,0,0,0,0,0,0,3.82,5.72,1.15,0,0,-3.28,-20
320_3200268_1644006562,2023-10-01,6,36,0,1,1,1,90,90,8.25,8.25,0,0.17,1.38,2,0,2,4,0,6,3,6.9,6.9,6.9,457.76,457.76,-337.77,49.54,1.35,1.35,3.82,3.84,0.68,0,0,8.25,50
320_3200268_1644006562,2023-11-01,7,35,0,2,2,2,180,180,19.12,15.01,4.11,0.29,2.73,1,0,3,4,0,7,3,17.77,17.77,17.77,672.59,672.59,-305.25,11.62,1.35,1.35,3.82,9.12,1.37,0,0,10.87,16.7
320_3200268_1644006562,2023-12-01,7,35,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,7,3,0,0,0,0,0,0,0,0,0,3.82,9.12,1.37,0,0,-19.12,0
320_3200268_1644006562,2024-01-01,6,37,0,2,4,4,300,295,33.4,24.34,9.06,0.33,5.57,0,0,3,3,0,6,2,29.7,29.7,29.7,1233.51,1233.51,-654.49,91.16,3.7,3.7,3.82,17.51,2.77,15.6,1,33.4,-14.3
320_3200268_1644006562,2024-02-01,7,37,0,2,2,2,35,65,68.02,58.02,10,0.29,9.72,1,7,3,4,0,7,3,66.12,66.12,66.12,146.84,146.84,6.69,40.37,1.9,1.9,3.82,33.81,5.1,50.19,3,34.62,16.7
320_3200270_1641810781,2023-01-01,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,4.41,0,0,0,0,0,0
320_3200270_1641810781,2023-02-01,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,4.41,0,0,0,0,0,0
320_3200270_1641810781,2023-03-01,1,38,0,1,2,2,35,38,38.61,34.53,4.08,1,38.61,0,0,1,0,0,1,1,36.61,36.61,36.61,254.75,254.75,-87.07,41.58,2,2,4.41,12.87,12.87,0,0,38.61,-50
320_3200270_1641810781,2023-04-01,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.41,12.87,12.87,0,0,-38.61,0
320_3200270_1641810781,2023-05-01,1,38,0,1,3,3,77,78,15.87,0,15.87,1,15.87,0,0,1,0,0,1,1,12.87,12.87,12.87,926.26,926.26,-459.29,86.84,3,3,4.41,18.16,18.16,0,0,15.87,0
320_3200270_1641810781,2023-06-01,5,43,0,2,2,2,180,270,19.53,0,19.53,0.4,3.91,4,1,5,0,0,5,4,16.83,16.83,16.83,929.31,929.31,-578.63,39.61,2.7,2.7,4.41,11.8,6.59,0,0,3.66,400
320_3200270_1641810781,2023-07-01,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,4.41,11.8,6.59,0,0,-19.53,-20
320_3200270_1641810781,2023-08-01,4,42,0,1,1,1,60,60,3.58,0,3.58,0.25,0.9,0,0,4,0,0,4,3,2.58,2.58,2.58,443.73,443.73,-213.74,7.44,1,1,4.41,7.7,1.6,0,0,3.58,0
320_3200270_1641810781,2023-09-01,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,4.41,1.19,0.3,0,0,-3.58,0
320_3200270_1641810781,2023-10-01,4,42,0,1,1,1,90,90,6.36,0,6.36,0.25,1.59,0,1,4,0,0,4,3,5.01,5.01,5.01,665.6,665.6,-399.91,11.15,1.35,1.35,4.41,3.31,0.83,0,0,6.36,0
320_3200270_1641810781,2023-11-01,4,43,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,4,4,0,0,0,0,0,0,0,0,0,4.41,2.12,0.53,0,0,-6.36,0
320_3200270_1641810781,2023-12-01,2,51,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,4.41,2.12,0.53,0,0,0,-50
320_3200270_1641810781,2024-01-01,2,51,0,1,1,1,60,60,4.27,0,4.27,0.5,2.14,0,0,1,1,0,2,2,3.27,3.27,3.27,443.73,443.73,-213.74,7.44,1,1,4.41,1.42,0.71,0,0,4.27,0
320_3200270_1641810781,2024-02-01,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,4.41,1.42,0.71,0,0,-4.27,0
320_3200270_1641810781,2024-03-01,2,51,0,1,1,1,90,90,6.35,0,6.35,0.5,3.18,0,2,1,1,0,2,2,5,5,5,665.6,665.6,-354.61,11.15,1.35,1.35,4.41,3.54,1.77,38.61,1,6.35,0
320_3200270_1641810782,2023-04-01,2,39,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
320_3200270_1641810782,2023-05-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
320_3200270_1641810782,2023-06-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
320_3200270_1641810782,2023-07-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
320_3200270_1641810782,2023-08-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
320_3200270_1641810782,2023-09-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
320_3200270_1641810782,2023-10-01,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
320_3200270_1641810782,2023-11-01,2,39,0,1,1,1,1,1,1.03,0,1.03,0.5,0.52,0,0,2,0,0,2,1,0.03,0.03,0.03,0.33,0.33,12.66,0.09,1,1,0.13,0.34,0.17,0,0,1.03,0
